Estado;Bacia;Nome Poço ANP;Nome Poço Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia) Assoc;Gás Natural (Mm³/dia) N Assoc;Gás Natural (Mm³/dia) Total;Volume Gás Royalties (m³/mês);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados|Lev|Cort;Fração de Destilados|Lev|Vol;Fração de Destilados|Méd|Corte;Fração de Destilados|Méd|Vol;Fração de Destilados|Pes|Corte;Fração de Destilados|Pes|Vol;% em Volumes Metano;% em Volumes Etano;% em Volumes Propano;% em Volumes Iso-Butano;% em Volumes Butano;% em Volumes Iso-Pentano;% em Volumes n-Pentano;% em Volumes Hexanos;% em Volumes Heptanos;% em Volumes Octanos;% em Volumes Nonanos;% em Volumes Decanos;% em Volumes Undecanos;% em Volumes Oxigênio;% em Volumes Nitrogênio;% em Volumes Gás Carbônico;Densidade GLP Gás;Densidade GLP Líquido;PCS GP(kJ/m³);Data de atualização
Bahia;Recôncavo;7-AR-331D-BA;7AR331DBA;ARAÇÁS;Petrobras;4.80E+14;2023/07;58755;0;58755;0.4435;0;0.4435;13736;485788;Estação Coletora Araçás B;INSTALACAO EMB/DESEMB;130;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;74.17;13.06;6.2;1.14;1.75;0.42;0.41;0.23;0.07;0.02;0;0;0;0.03;1.26;1.24;2022;53068783;408434201;04/09/2023 02:36
Bahia;Recôncavo;7-DJ-41-BA;7DJ  0041  BA;DOM JOÃO;3R Candeias;4.80E+14;2023/07;120279;0;120279;0.0179;0;0.0179;0.555;1986614;Ponto de Coleta Área do Poço DJ-41;INSTALACAO EMB/DESEMB;723;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;68.53;5.09;10.87;3.9;3.97;1.23;1.05;0.64;0.15;0.04;0.01;0;0;0.03;1.77;2.72;208205;53789382;375295793;04/09/2023 02:36
Bahia;Recôncavo;7-AR-38-BA;7AR  0038  BA;ARAÇÁS;Petrobras;4.80E+14;2023/07;202769;0;202769;13008;0;13008;40292;9322854;Estação Coletora Araçás B;INSTALACAO EMB/DESEMB;648;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;74.17;13.06;6.2;1.14;1.75;0.42;0.41;0.23;0.07;0.02;0;0;0;0.03;1.26;1.24;2022;53068783;408434201;04/09/2023 02:36
Bahia;Recôncavo;7-DJ-681-BA;7DJ  0681  BA;DOM JOÃO;3R Candeias;4.80E+14;2023/07;248687;0;248687;0.0095;0;0.0095;0.293;15762891;Estação Dom João;INSTALACAO EMB/DESEMB;742;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;68.53;5.09;10.87;3.9;3.97;1.23;1.05;0.64;0.15;0.04;0.01;0;0;0.03;1.77;2.72;208205;53789382;375295793;04/09/2023 02:36
Bahia;Recôncavo;7-AR-363D-BA;7AR363DBA;ARAÇÁS;Petrobras;4.80E+14;2023/07;341985;0;341985;25045;0;25045;77575;197839;Estação Coletora Araçás B;INSTALACAO EMB/DESEMB;715;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;74.17;13.06;6.2;1.14;1.75;0.42;0.41;0.23;0.07;0.02;0;0;0;0.03;1.26;1.24;2022;53068783;408434201;04/09/2023 02:36
Bahia;Recôncavo;7-DJ-763-BA;7DJ  0763  BA;DOM JOÃO;3R Candeias;4.80E+14;2023/07;30165;0;30165;0.0088;0;0.0088;0.274;1509189;Estação Dom João;INSTALACAO EMB/DESEMB;744;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;68.53;5.09;10.87;3.9;3.97;1.23;1.05;0.64;0.15;0.04;0.01;0;0;0.03;1.77;2.72;208205;53789382;375295793;04/09/2023 02:36
Bahia;Recôncavo;3-AR-16-BA;3AR  0016  BA;ARAÇÁS;Petrobras;4.80E+14;2023/07;84795;0;84795;0.3453;0;0.3453;10694;2156845;Estação Coletora Araçás B;INSTALACAO EMB/DESEMB;260;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;74.17;13.06;6.2;1.14;1.75;0.42;0.41;0.23;0.07;0.02;0;0;0;0.03;1.26;1.24;2022;53068783;408434201;04/09/2023 02:36
Bahia;Recôncavo;7-DJ-770-BA;7DJ  0770  BA;DOM JOÃO;3R Candeias;4.80E+14;2023/07;38569;0;38569;0.0208;0;0.0208;0.646;1485643;Estação Dom João;INSTALACAO EMB/DESEMB;716;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;68.53;5.09;10.87;3.9;3.97;1.23;1.05;0.64;0.15;0.04;0.01;0;0;0.03;1.77;2.72;208205;53789382;375295793;04/09/2023 02:36
Bahia;Recôncavo;7-AR-314D-BA;7AR314DBA;ARAÇÁS;Petrobras;4.80E+14;2023/07;256068;0;256068;16551;0;16551;51267;1980393;Estação Coletora Araçás B;INSTALACAO EMB/DESEMB;708;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;74.17;13.06;6.2;1.14;1.75;0.42;0.41;0.23;0.07;0.02;0;0;0;0.03;1.26;1.24;2022;53068783;408434201;04/09/2023 02:36
Bahia;Recôncavo;7-DJ-776-BA;7DJ  0776  BA;DOM JOÃO;3R Candeias;4.80E+14;2023/07;0.0757;0;0.0757;0.0145;0;0.0145;0.451;90178;Estação Dom João;INSTALACAO EMB/DESEMB;647;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;68.53;5.09;10.87;3.9;3.97;1.23;1.05;0.64;0.15;0.04;0.01;0;0;0.03;1.77;2.72;208205;53789382;375295793;04/09/2023 02:36
Bahia;Recôncavo;7-AR-246-BA;7AR  0246  BA;ARAÇÁS;Petrobras;4.80E+14;2023/07;159591;0;159591;12268;0;12268;38001;0.2613;Estação Coletora Araçás B;INSTALACAO EMB/DESEMB;720;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;74.17;13.06;6.2;1.14;1.75;0.42;0.41;0.23;0.07;0.02;0;0;0;0.03;1.26;1.24;2022;53068783;408434201;04/09/2023 02:36
Bahia;Recôncavo;7-DJ-778-BA;7DJ  0778  BA;DOM JOÃO;3R Candeias;4.80E+14;2023/07;86057;0;86057;0.0138;0;0.0138;0.429;306496;Estação Marapé (Dom João Mar);INSTALACAO EMB/DESEMB;722;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;68.53;5.09;10.87;3.9;3.97;1.23;1.05;0.64;0.15;0.04;0.01;0;0;0.03;1.77;2.72;208205;53789382;375295793;04/09/2023 02:36
Bahia;Recôncavo;7-AR-213-BA;7AR  0213  BA;ARAÇÁS;Petrobras;4.80E+14;2023/07;6119;0;6119;0.4113;0;0.4113;12.74;9563796;Estação Coletora Araçás B;INSTALACAO EMB/DESEMB;727;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;74.17;13.06;6.2;1.14;1.75;0.42;0.41;0.23;0.07;0.02;0;0;0;0.03;1.26;1.24;2022;53068783;408434201;04/09/2023 02:36
Bahia;Recôncavo;7-DJ-784D-BA;7DJ  0784D BA;DOM JOÃO;3R Candeias;4.80E+14;2023/07;121117;0;121117;0.0278;0;0.0278;0.862;2932667;Estação Dom João;INSTALACAO EMB/DESEMB;741;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;68.53;5.09;10.87;3.9;3.97;1.23;1.05;0.64;0.15;0.04;0.01;0;0;0.03;1.77;2.72;208205;53789382;375295793;04/09/2023 02:36
Bahia;Recôncavo;7-AR-146-BA;7AR  0146  BA;ARAÇÁS;Petrobras;4.80E+14;2023/07;106823;0;106823;0.7331;0;0.7331;22708;10626711;Estação Coletora Araçás B;INSTALACAO EMB/DESEMB;621;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;74.17;13.06;6.2;1.14;1.75;0.42;0.41;0.23;0.07;0.02;0;0;0;0.03;1.26;1.24;2022;53068783;408434201;04/09/2023 02:36
Bahia;Recôncavo;7-DJ-766-BA;7DJ  0766  BA;DOM JOÃO;3R Candeias;4.80E+14;2023/07;76541;0;76541;0.2409;0;0.2409;7467;848414;Estação Dom João;INSTALACAO EMB/DESEMB;744;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;68.53;5.09;10.87;3.9;3.97;1.23;1.05;0.64;0.15;0.04;0.01;0;0;0.03;1.77;2.72;208205;53789382;375295793;04/09/2023 02:36
Bahia;Recôncavo;7-AR-126-BA;7AR  0126  BA;ARAÇÁS;Petrobras;4.80E+14;2023/07;114677;0;114677;0.8872;0;0.8872;27479;5886558;Estação Coletora Araçás B;INSTALACAO EMB/DESEMB;733;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;74.17;13.06;6.2;1.14;1.75;0.42;0.41;0.23;0.07;0.02;0;0;0;0.03;1.26;1.24;2022;53068783;408434201;04/09/2023 02:36
Bahia;Recôncavo;7-DJ-791-BA;7DJ791BA;DOM JOÃO;3R Candeias;4.80E+14;2023/07;97484;0;97484;0.0333;0;0.0333;1032;2343658;Estação Dom João;INSTALACAO EMB/DESEMB;521;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;68.53;5.09;10.87;3.9;3.97;1.23;1.05;0.64;0.15;0.04;0.01;0;0;0.03;1.77;2.72;208205;53789382;375295793;04/09/2023 02:36
Bahia;Recôncavo;7-AR-36-BA;7AR  0036  BA;ARAÇÁS;Petrobras;4.80E+14;2023/07;223447;0;223447;17974;0;17974;55672;563597;Estação Coletora Araçás B;INSTALACAO EMB/DESEMB;667;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;74.17;13.06;6.2;1.14;1.75;0.42;0.41;0.23;0.07;0.02;0;0;0;0.03;1.26;1.24;2022;53068783;408434201;04/09/2023 02:36
Rio Grande do Norte;Potiguar;1-MPE-8-RN;1MPE8RN;IRERÊ;Petrosynergy;4.86E+14;2023/07;73522;0;73522;0.0606;0;0.0606;1878;0;Ponto de Coleta de Irerê;INSTALACAO EMB/DESEMB;620;2015/07;Irerê;27;< 270ºC;0.202;270ºC a 458ºC;0.311;> 458ºC;0.487;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Bahia;Recôncavo;7-AR-301D-BA;7AR301DBA;ARAÇÁS;Petrobras;4.80E+14;2023/07;378718;0;378718;24578;0;24578;76.13;10330702;Estação Coletora Araçás B;INSTALACAO EMB/DESEMB;735;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;74.17;13.06;6.2;1.14;1.75;0.42;0.41;0.23;0.07;0.02;0;0;0;0.03;1.26;1.24;2022;53068783;408434201;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-SBO-10-RN;7-SBO-10-RN;SABIÁ;Potiguar E&P S.A.;4.86E+16;2023/07;138585;0;138585;0.2428;0;0.2428;7526;0.0256;Ponto de Coleta do PA-1STAR10RN-POT-T-748;INSTALACAO EMB/DESEMB;732;;;;;;;;;;97.07;0.481;0.057;0.216;0.141;0.18;0.094;0.139;0.094;0.039;0.017;0;0;0;1047;0.425;234569;56932906;372842239;04/09/2023 02:36
Bahia;Recôncavo;7-AR-371D-BA;7AR371DBA;ARAÇÁS;Petrobras;4.80E+14;2023/07;134536;0;134536;92042;0;92042;285098;253767;Estação Coletora Araçás B;INSTALACAO EMB/DESEMB;744;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;74.17;13.06;6.2;1.14;1.75;0.42;0.41;0.23;0.07;0.02;0;0;0;0.03;1.26;1.24;2022;53068783;408434201;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-SBO-11-RN;7SBO0011RN;SABIÁ;Potiguar E&P S.A.;4.86E+16;2023/07;125037;0;125037;22162;0;22162;68701;0.0515;Ponto de Coleta do PA-1STAR10RN-POT-T-748;INSTALACAO EMB/DESEMB;736;;;;;;;;;;97.07;0.481;0.057;0.216;0.141;0.18;0.094;0.139;0.094;0.039;0.017;0;0;0;1047;0.425;234569;56932906;372842239;04/09/2023 02:36
Ceará;Potiguar;7-FZB-663-CE;7FZB663CE;FAZENDA BELÉM CE;3R Fazenda Belém;4.80E+14;2023/07;0.3054;0;0.3054;0.0004;0;0.0004;0.012;148427;Estação de Teste de Fazenda Belém I (ET1);UEP;744;2017/02;Fazenda Belém;13.2;< 290ºC;0.0806;290ºC a 380ºC;0.1043;> 380ºC;0.8151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio Grande do Norte;Potiguar;3-STAR-28-RN;3PBC3RN;SABIÁ;Potiguar E&P S.A.;4.86E+16;2023/07;0.4813;0;0.4813;0.07;0;0.07;2171;6348;Ponto de Coleta do PA-1STAR10RN-POT-T-748;INSTALACAO EMB/DESEMB;736;;;;;;;;;;97.07;0.481;0.057;0.216;0.141;0.18;0.094;0.139;0.094;0.039;0.017;0;0;0;1047;0.425;234569;56932906;372842239;04/09/2023 02:36
Ceará;Potiguar;7-FZB-170-CE;7FZB 0170  CE;FAZENDA BELÉM CE;3R Fazenda Belém;4.80E+14;2023/07;27413;0;27413;0.0035;0;0.0035;0.108;21262;Estação Coletora de Fazenda Belém 8;INSTALACAO EMB/DESEMB;402;2017/02;Fazenda Belém;13.2;< 290ºC;0.0806;290ºC a 380ºC;0.1043;> 380ºC;0.8151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-1525-RN;7CAM1525RN;CANTO DO AMARO;3R Potiguar;4.80E+14;2023/07;24374;0;24374;0.0004;0;0.0004;0.011;2910403;Estação Coletora Cajazeiras C;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Ceará;Potiguar;7-FZB-171-CE;7FZB 0171  CE;FAZENDA BELÉM CE;3R Fazenda Belém;4.80E+14;2023/07;31252;0;31252;0.0038;0;0.0038;0.118;61393;Estação Coletora de Fazenda Belém 8;INSTALACAO EMB/DESEMB;744;2017/02;Fazenda Belém;13.2;< 290ºC;0.0806;290ºC a 380ºC;0.1043;> 380ºC;0.8151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-1526D-RN;7CAM1526DRN;CANTO DO AMARO;3R Potiguar;4.80E+14;2023/07;118498;0;118498;0.0019;0;0.0019;0.057;12904;Estação Coletora Canto do Amaro E;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Ceará;Potiguar;7-FZB-173-CE;7FZB 0173  CE;FAZENDA BELÉM CE;3R Fazenda Belém;4.80E+14;2023/07;20939;0;20939;0.0025;0;0.0025;0.079;155135;Estação Coletora Fazenda Belém 12 (FZB-204);INSTALACAO EMB/DESEMB;744;2017/02;Fazenda Belém;13.2;< 290ºC;0.0806;290ºC a 380ºC;0.1043;> 380ºC;0.8151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-1527-RN;7CAM1527RN;CANTO DO AMARO;3R Potiguar;4.80E+14;2023/07;0;0;0;0;0;0;0;0;Estação Coletora Canto do Amaro C;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Ceará;Potiguar;7-FZB-174-CE;7FZB 0174  CE;FAZENDA BELÉM CE;3R Fazenda Belém;4.80E+14;2023/07;171134;0;171134;0.0211;0;0.0211;0.653;827299;Estação de Teste de Fazenda Belém I (ET2);UEP;744;2017/02;Fazenda Belém;13.2;< 290ºC;0.0806;290ºC a 380ºC;0.1043;> 380ºC;0.8151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-1530-RN;7CAM1530RN;CANTO DO AMARO;3R Potiguar;4.80E+14;2023/07;26239;0;26239;0.0004;0;0.0004;0.012;855917;Estação Coletora Canto do Amaro C;INSTALACAO EMB/DESEMB;539;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Ceará;Potiguar;7-FZB-179-CE;7FZB 0179  CE;FAZENDA BELÉM CE;3R Fazenda Belém;4.80E+14;2023/07;11845;0;11845;0.0015;0;0.0015;0.046;56067;Estação Coletora Faz. Belém 9 (Faz. Belém);INSTALACAO EMB/DESEMB;744;2017/02;Fazenda Belém;13.2;< 290ºC;0.0806;290ºC a 380ºC;0.1043;> 380ºC;0.8151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-1531-RN;7CAM1531RN;CANTO DO AMARO;3R Potiguar;4.80E+14;2023/07;0;0;0;0;0;0;0;0;Estação Coletora Canto do Amaro C;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Ceará;Potiguar;7-FZB-185-CE;7FZB 0185  CE;FAZENDA BELÉM CE;3R Fazenda Belém;4.80E+14;2023/07;0.8895;0;0.8895;0.0008;0;0.0008;0.026;189506;Estação Coletora de Fazenda Belém 5;INSTALACAO EMB/DESEMB;717;2017/02;Fazenda Belém;13.2;< 290ºC;0.0806;290ºC a 380ºC;0.1043;> 380ºC;0.8151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-1532DA-RN;7CAM1532DARN;CANTO DO AMARO;3R Potiguar;4.80E+14;2023/07;80177;0;80177;0.0013;0;0.0013;0.038;1748529;Estação Coletora Canto do Amaro C;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Ceará;Potiguar;7-FZB-201-CE;7FZB 0201  CE;FAZENDA BELÉM CE;3R Fazenda Belém;4.80E+14;2023/07;40756;0;40756;0.005;0;0.005;0.155;315921;Estação Coletora Fazenda Belém 12 (FZB-204);INSTALACAO EMB/DESEMB;744;2017/02;Fazenda Belém;13.2;< 290ºC;0.0806;290ºC a 380ºC;0.1043;> 380ºC;0.8151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-1533-RN;7CAM1533RN;CANTO DO AMARO;3R Potiguar;4.80E+14;2023/07;0;0;0;0;0;0;0;0;Estação Coletora Canto do Amaro C;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Ceará;Potiguar;7-FZB-204-CE;7FZB 0204  CE;FAZENDA BELÉM CE;3R Fazenda Belém;4.80E+14;2023/07;2075;0;2075;0.0025;0;0.0025;0.078;940732;Estação Coletora Fazenda Belém 12 (FZB-204);INSTALACAO EMB/DESEMB;744;2017/02;Fazenda Belém;13.2;< 290ºC;0.0806;290ºC a 380ºC;0.1043;> 380ºC;0.8151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-1534-RN;7CAM1534RN;CANTO DO AMARO;3R Potiguar;4.80E+14;2023/07;0;0;0;0;0;0;0;0;Estação Coletora Canto do Amaro C;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Ceará;Potiguar;7-FZB-206-CE;7FZB 0206  CE;FAZENDA BELÉM CE;3R Fazenda Belém;4.80E+14;2023/07;25293;0;25293;0.0031;0;0.0031;0.096;381546;Estação Coletora de Fazenda Belém 8;INSTALACAO EMB/DESEMB;744;2017/02;Fazenda Belém;13.2;< 290ºC;0.0806;290ºC a 380ºC;0.1043;> 380ºC;0.8151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-1535-RN;7CAM1535RN;CANTO DO AMARO;3R Potiguar;4.80E+14;2023/07;0;0;0;0;0;0;0;0;Estação Coletora Canto do Amaro C;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Ceará;Potiguar;7-FZB-208-CE;7FZB 0208  CE;FAZENDA BELÉM CE;3R Fazenda Belém;4.80E+14;2023/07;0.7745;0;0.7745;0.0009;0;0.0009;0.029;957208;Estação Coletora de Fazenda Belém 5;INSTALACAO EMB/DESEMB;672;2017/02;Fazenda Belém;13.2;< 290ºC;0.0806;290ºC a 380ºC;0.1043;> 380ºC;0.8151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-1537-RN;7CAM1537RN;CANTO DO AMARO;3R Potiguar;4.80E+14;2023/07;0;0;0;0;0;0;0;0;Estação Coletora Canto do Amaro C;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Ceará;Potiguar;7-FZB-209-CE;7FZB 0209  CE;FAZENDA BELÉM CE;3R Fazenda Belém;4.80E+14;2023/07;26186;0;26186;0.0032;0;0.0032;0.099;285257;Estação Coletora de Fazenda Belém 8;INSTALACAO EMB/DESEMB;744;2017/02;Fazenda Belém;13.2;< 290ºC;0.0806;290ºC a 380ºC;0.1043;> 380ºC;0.8151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-1538-RN;7CAM1538RN;CANTO DO AMARO;3R Potiguar;4.80E+14;2023/07;69277;0;69277;0.0011;0;0.0011;0.033;1497519;Estação Coletora Canto do Amaro C;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Ceará;Potiguar;7-FZB-210-CE;7FZB 0210  CE;FAZENDA BELÉM CE;3R Fazenda Belém;4.80E+14;2023/07;15169;0;15169;0.0019;0;0.0019;0.058;199523;Estação Coletora de Fazenda Belém 8;INSTALACAO EMB/DESEMB;744;2017/02;Fazenda Belém;13.2;< 290ºC;0.0806;290ºC a 380ºC;0.1043;> 380ºC;0.8151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-154-RN;7CAM 0154  RN;CANTO DO AMARO;3R Potiguar;4.80E+14;2023/07;87406;0;87406;0.0014;0;0.0014;0.042;57716;Estação Coletora Canto do Amaro E;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Ceará;Potiguar;7-FZB-212-CE;7FZB 0212  CE;FAZENDA BELÉM CE;3R Fazenda Belém;4.80E+14;2023/07;37412;0;37412;0.0041;0;0.0041;0.128;196378;Estação Coletora de Fazenda Belém 8;INSTALACAO EMB/DESEMB;591;2017/02;Fazenda Belém;13.2;< 290ºC;0.0806;290ºC a 380ºC;0.1043;> 380ºC;0.8151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-1540D-RN;7-CAM-1540D-RN;CANTO DO AMARO;3R Potiguar;4.80E+14;2023/07;0;0;0;0;0;0;0;0;Estação Coletora Alto da Pedra A;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Ceará;Potiguar;7-FZB-213-CE;7FZB 0213  CE;FAZENDA BELÉM CE;3R Fazenda Belém;4.80E+14;2023/07;11293;0;11293;0.0014;0;0.0014;0.043;108347;Estação Coletora de Fazenda Belém 8;INSTALACAO EMB/DESEMB;744;2017/02;Fazenda Belém;13.2;< 290ºC;0.0806;290ºC a 380ºC;0.1043;> 380ºC;0.8151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Sergipe;Sergipe;7-CP-443-SE;7CP  0443  SE;CARMÓPOLIS;Carmo;4.80E+14;2023/07;42422;0;42422;0.0567;0;0.0567;1757;968499;Estação Coletora de Jericó;INSTALACAO EMB/DESEMB;492;2021/02;Sergipano Terra;24.5;< 290ºC;0.2694;290ºC a 380ºC;0.1436;> 380ºC;0.587;678554;80641;6486;19701;25057;12874;0.6826;0.2161;0;0;0;0;0;0;14188;95138;207556;53710734;356803215;04/09/2023 02:36
Ceará;Potiguar;7-FZB-215-CE;7FZB 0215  CE;FAZENDA BELÉM CE;3R Fazenda Belém;4.80E+14;2023/07;17323;0;17323;0.0021;0;0.0021;0.065;226756;Estação Coletora de Fazenda Belém 8;INSTALACAO EMB/DESEMB;744;2017/02;Fazenda Belém;13.2;< 290ºC;0.0806;290ºC a 380ºC;0.1043;> 380ºC;0.8151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
